
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-1.87541974e+00, 3.23425531e-02, 0.00000000e+00, 2.44947100e+00, 3.25652033e-01, -5.00413997e-04
-1.87541974e+00, 2.24917009e-02, 0.00000000e+00, 2.44948125e+00, 2.34659076e-01, -2.69950746e-04
-1.87541974e+00, 1.39257452e-02, 0.00000000e+00, 2.44949031e+00, 1.50074124e-01, -1.08874490e-04
-1.87541974e+00, 6.47708960e-03, 0.00000000e+00, 2.44949746e+00, 7.23253265e-02, -1.80458883e-05
-1.87541974e+00, -5.66416279e-16, 0.00000000e+00, 2.44950056e+00, 1.50580809e-03, 1.91837280e-05
-1.90533710e+00, 4.38907407e-02, 0.00000000e+00, 2.45164490e+00, 4.23256814e-01, -8.50970508e-04
-1.90533710e+00, 3.25052626e-02, 0.00000000e+00, 2.45166183e+00, 3.26394886e-01, -6.05965091e-04
-1.90533710e+00, 2.26048529e-02, 0.00000000e+00, 2.45167732e+00, 2.35049069e-01, -3.47784546e-04
-1.90533710e+00, 1.39958039e-02, 0.00000000e+00, 2.45168924e+00, 1.50246665e-01, -1.49893400e-04
-1.90533710e+00, 6.50967518e-03, 0.00000000e+00, 2.45169759e+00, 7.23759085e-02, -3.09657808e-05
-1.90533710e+00, -5.67637541e-16, 0.00000000e+00, 2.45170093e+00, 1.48974918e-03, 2.32103757e-05
-1.93525445e+00, 4.41104434e-02, 0.00000000e+00, 2.45379663e+00, 4.24618781e-01, -1.03703549e-03
-1.93525445e+00, 3.26679759e-02, 0.00000000e+00, 2.45380330e+00, 3.27068031e-01, -8.03447445e-04
-1.93525445e+00, 2.27180067e-02, 0.00000000e+00, 2.45381713e+00, 2.35278368e-01, -4.78568196e-04
-1.93525445e+00, 1.40658617e-02, 0.00000000e+00, 2.45383048e+00, 1.50263056e-01, -2.15718028e-04
-1.93525445e+00, 6.54226029e-03, 0.00000000e+00, 2.45384026e+00, 7.23259896e-02, -5.17507578e-05
-1.93525445e+00, -5.68858804e-16, 0.00000000e+00, 2.45384407e+00, 1.45659084e-03, 2.91230281e-05
-1.96517181e+00, 4.43301462e-02, 0.00000000e+00, 2.45589519e+00, 4.26044375e-01, -1.25760026e-03
-1.96517181e+00, 3.28306854e-02, 0.00000000e+00, 2.45587301e+00, 3.27556103e-01, -1.00209785e-03
-1.96517181e+00, 2.28311587e-02, 0.00000000e+00, 2.45587659e+00, 2.35278070e-01, -5.96352853e-04
-1.96517181e+00, 1.41359204e-02, 0.00000000e+00, 2.45588923e+00, 1.50086045e-01, -2.66959658e-04
-1.96517181e+00, 6.57484587e-03, 0.00000000e+00, 2.45590091e+00, 7.21598491e-02, -6.33921591e-05
-1.96517181e+00, -5.70080120e-16, 0.00000000e+00, 2.45590591e+00, 1.40868267e-03, 3.60146951e-05
-1.99508917e+00, 4.45498489e-02, 0.00000000e+00, 2.45788717e+00, 4.27355021e-01, -1.42891717e-03
-1.99508917e+00, 3.29933986e-02, 0.00000000e+00, 2.45784354e+00, 3.27815652e-01, -1.10847072e-03
-1.99508917e+00, 2.29443125e-02, 0.00000000e+00, 2.45783949e+00, 2.35059977e-01, -6.39398815e-04
-1.99508917e+00, 1.42059792e-02, 0.00000000e+00, 2.45785260e+00, 1.49741024e-01, -2.69849523e-04
-1.99508917e+00, 6.60743099e-03, 0.00000000e+00, 2.45786738e+00, 7.18983859e-02, -5.17863409e-05
-1.99508917e+00, -5.71301382e-16, 0.00000000e+00, 2.45787430e+00, 1.35266443e-03, 4.33616442e-05
-2.02546215e+00, 4.47728969e-02, 0.00000000e+00, 2.45973873e+00, 4.28488553e-01, -1.55539811e-03
-2.02546215e+00, 3.31585854e-02, 0.00000000e+00, 2.45971584e+00, 3.27909231e-01, -1.15279388e-03
-2.02546215e+00, 2.30591875e-02, 0.00000000e+00, 2.45972443e+00, 2.34684423e-01, -6.43857056e-04
-2.02546215e+00, 1.42771043e-02, 0.00000000e+00, 2.45974469e+00, 1.49265900e-01, -2.55052000e-04
-2.02546215e+00, 6.64051296e-03, 0.00000000e+00, 2.45976400e+00, 7.15566948e-02, -3.42209642e-05
-2.02546215e+00, -5.72541227e-16, 0.00000000e+00, 2.45977306e+00, 1.28434168e-03, 5.01660761e-05
-2.06004405e+00, 4.50268574e-02, 0.00000000e+00, 2.46166635e+00, 4.29654926e-01, -1.81652629e-03
-2.06004405e+00, 3.33466679e-02, 0.00000000e+00, 2.46169066e+00, 3.27892572e-01, -1.34999235e-03
-2.06004405e+00, 2.31899824e-02, 0.00000000e+00, 2.46172571e+00, 2.34110534e-01, -7.80401751e-04
-2.06004405e+00, 1.43580865e-02, 0.00000000e+00, 2.46175575e+00, 1.48591071e-01, -3.37938109e-04
-2.06004405e+00, 6.67817844e-03, 0.00000000e+00, 2.46177649e+00, 7.10775033e-02, -6.96825591e-05
-2.06004405e+00, -5.73952913e-16, 0.00000000e+00, 2.46178460e+00, 1.18394441e-03, 5.30811230e-05
-2.10104752e+00, 4.53279726e-02, 0.00000000e+00, 2.46385670e+00, 4.30818737e-01, -2.34369398e-03
-2.10104752e+00, 3.35696712e-02, 0.00000000e+00, 2.46384501e+00, 3.27551425e-01, -1.83130964e-03
-2.10104752e+00, 2.33450662e-02, 0.00000000e+00, 2.46385908e+00, 2.33128116e-01, -1.13733485e-03
-2.10104752e+00, 1.44541059e-02, 0.00000000e+00, 2.46387720e+00, 1.47558302e-01, -5.71222743e-04
-2.10104752e+00, 6.72283908e-03, 0.00000000e+00, 2.46388936e+00, 7.03697875e-02, -1.86029778e-04
-2.10104752e+00, -5.75626756e-16, 0.00000000e+00, 2.46389270e+00, 1.04376057e-03, 4.81932439e-05
-2.14796662e+00, 4.56725322e-02, 0.00000000e+00, 2.46618271e+00, 4.31646526e-01, -2.63175531e-03
-2.14796662e+00, 3.38248499e-02, 0.00000000e+00, 2.46599174e+00, 3.26659918e-01, -1.91421143e-03
-2.14796662e+00, 2.35225223e-02, 0.00000000e+00, 2.46591878e+00, 2.31739968e-01, -1.14233675e-03
-2.14796662e+00, 1.45639777e-02, 0.00000000e+00, 2.46590877e+00, 1.46264151e-01, -5.60678891e-04
-2.14796662e+00, 6.77394215e-03, 0.00000000e+00, 2.46591544e+00, 6.95292428e-02, -1.85313416e-04
-2.14796662e+00, -5.77542056e-16, 0.00000000e+00, 2.46591830e+00, 8.95611825e-04, 4.18754498e-05
-2.19731045e+00, 4.60348986e-02, 0.00000000e+00, 2.46782446e+00, 4.31731313e-01, -1.21039874e-03
-2.19731045e+00, 3.40932161e-02, 0.00000000e+00, 2.46775198e+00, 3.25886846e-01, -5.88673924e-04
-2.19731045e+00, 2.37091500e-02, 0.00000000e+00, 2.46773338e+00, 2.30910882e-01, -2.03941425e-04
-2.19731045e+00, 1.46795288e-02, 0.00000000e+00, 2.46774340e+00, 1.45558491e-01, 9.59700515e-07
-2.19731045e+00, 6.82768691e-03, 0.00000000e+00, 2.46776032e+00, 6.90835938e-02, 6.54909672e-05
-2.19731045e+00, -5.79556354e-16, 0.00000000e+00, 2.46776915e+00, 8.32578167e-04, 3.64345215e-05
-2.24737954e+00, 4.64025885e-02, 0.00000000e+00, 2.46940494e+00, 4.31180179e-01, -6.29117829e-04
-2.24737954e+00, 3.43655273e-02, 0.00000000e+00, 2.46952319e+00, 3.26351076e-01, -1.34121728e-04
-2.24737954e+00, 2.38985196e-02, 0.00000000e+00, 2.46957970e+00, 2.31486902e-01, 5.20262074e-05
-2.24737954e+00, 1.47967776e-02, 0.00000000e+00, 2.46960330e+00, 1.46007240e-01, 1.04642117e-04
-2.24737954e+00, 6.88222097e-03, 0.00000000e+00, 2.46961594e+00, 6.93333223e-02, 8.44591123e-05
-2.24737954e+00, -5.81600244e-16, 0.00000000e+00, 2.46962214e+00, 8.60572269e-04, 2.07006597e-05
-2.29744864e+00, 4.67702821e-02, 0.00000000e+00, 2.47146106e+00, 4.32943016e-01, -1.43665692e-03
-2.29744864e+00, 3.46378386e-02, 0.00000000e+00, 2.47147775e+00, 3.27535987e-01, -9.16890916e-04
-2.29744864e+00, 2.40878910e-02, 0.00000000e+00, 2.47149444e+00, 2.32265651e-01, -5.16474480e-04
-2.29744864e+00, 1.49140265e-02, 0.00000000e+00, 2.47150493e+00, 1.46504745e-01, -2.48661207e-04
-2.29744864e+00, 6.93675503e-03, 0.00000000e+00, 2.47150993e+00, 6.95872977e-02, -8.20705463e-05
-2.29744864e+00, -5.83644188e-16, 0.00000000e+00, 2.47151113e+00, 8.66021030e-04, 1.82888780e-05
-2.34751797e+00, 4.71379720e-02, 0.00000000e+00, 2.47329569e+00, 4.33702916e-01, -1.47454441e-03
-2.34751797e+00, 3.49101499e-02, 0.00000000e+00, 2.47329116e+00, 3.27736318e-01, -9.35843564e-04
-2.34751797e+00, 2.42772605e-02, 0.00000000e+00, 2.47329974e+00, 2.32194170e-01, -5.02201729e-04
-2.34751797e+00, 1.50312753e-02, 0.00000000e+00, 2.47331166e+00, 1.46343067e-01, -2.13548803e-04
-2.34751797e+00, 6.99128956e-03, 0.00000000e+00, 2.47332072e+00, 6.94522336e-02, -4.96150242e-05
-2.34751797e+00, -5.85688078e-16, 0.00000000e+00, 2.47332430e+00, 8.29531054e-04, 2.82330438e-05
-2.39758706e+00, 4.75056656e-02, 0.00000000e+00, 2.47500157e+00, 4.34513777e-01, -1.48807839e-03
-2.39758706e+00, 3.51824574e-02, 0.00000000e+00, 2.47499394e+00, 3.27949047e-01, -9.41144535e-04
-2.39758706e+00, 2.44666319e-02, 0.00000000e+00, 2.47500110e+00, 2.32111812e-01, -5.02687995e-04
-2.39758706e+00, 1.51485233e-02, 0.00000000e+00, 2.47501278e+00, 1.46160647e-01, -2.10650673e-04
-2.39758706e+00, 7.04582362e-03, 0.00000000e+00, 2.47502279e+00, 6.92991912e-02, -4.61762756e-05
-2.39758706e+00, -5.87731969e-16, 0.00000000e+00, 2.47502661e+00, 7.89759040e-04, 2.93500161e-05
-2.44765615e+00, 4.78733554e-02, 0.00000000e+00, 2.47659206e+00, 4.35272872e-01, -1.47169293e-03
-2.44765615e+00, 3.54547687e-02, 0.00000000e+00, 2.47658610e+00, 3.28145444e-01, -9.16779216e-04
-2.44765615e+00, 2.46560015e-02, 0.00000000e+00, 2.47659349e+00, 2.32030556e-01, -4.83688025e-04
-2.44765615e+00, 1.52657721e-02, 0.00000000e+00, 2.47660518e+00, 1.45984903e-01, -1.99288479e-04
-2.44765615e+00, 7.10035814e-03, 0.00000000e+00, 2.47661519e+00, 6.91512972e-02, -4.13373164e-05
-2.44765615e+00, -5.89775859e-16, 0.00000000e+00, 2.47661924e+00, 7.50705192e-04, 2.90793487e-05
-2.49772525e+00, 4.82410453e-02, 0.00000000e+00, 2.47808218e+00, 4.36008841e-01, -1.44705758e-03
-2.49772525e+00, 3.57270800e-02, 0.00000000e+00, 2.47807813e+00, 3.28368902e-01, -8.88411654e-04
-2.49772525e+00, 2.48453729e-02, 0.00000000e+00, 2.47808599e+00, 2.31993541e-01, -4.64586017e-04
-2.49772525e+00, 1.53830210e-02, 0.00000000e+00, 2.47809744e+00, 1.45850211e-01, -1.89938844e-04
-2.49772525e+00, 7.15489220e-03, 0.00000000e+00, 2.47810674e+00, 6.90292493e-02, -3.86926113e-05
-2.49772525e+00, -5.91819750e-16, 0.00000000e+00, 2.47811079e+00, 7.15352828e-04, 2.80274890e-05
-2.54779434e+00, 4.86087389e-02, 0.00000000e+00, 2.47948384e+00, 4.36735809e-01, -1.41218770e-03
-2.54779434e+00, 3.59993912e-02, 0.00000000e+00, 2.47948146e+00, 3.28633845e-01, -8.54111044e-04
-2.54779434e+00, 2.50347424e-02, 0.00000000e+00, 2.47948933e+00, 2.32013613e-01, -4.42673860e-04
-2.54779434e+00, 1.55002698e-02, 0.00000000e+00, 2.47950029e+00, 1.45766303e-01, -1.79686846e-04
-2.54779434e+00, 7.20942672e-03, 0.00000000e+00, 2.47950935e+00, 6.89385757e-02, -3.60782433e-05
-2.54779434e+00, -5.93863640e-16, 0.00000000e+00, 2.47951293e+00, 6.84484781e-04, 2.67128253e-05
-1.45657682e+00, -5.49318442e-16, 0.00000000e+00, 2.41415095e+00, 1.79279759e-03, 6.38673519e-05
-1.45657682e+00, 6.02089427e-03, 0.00000000e+00, 2.41414046e+00, 7.49593005e-02, -8.72601522e-05
-1.45657682e+00, 1.29449246e-02, 0.00000000e+00, 2.41411519e+00, 1.54723912e-01, -4.30948770e-04
-1.45657682e+00, 2.09075604e-02, 0.00000000e+00, 2.41408658e+00, 2.40876511e-01, -1.05560664e-03
-1.45657682e+00, 3.00645959e-02, 0.00000000e+00, 2.41406536e+00, 3.33054036e-01, -2.03415519e-03
-1.45657682e+00, 4.05951887e-02, 0.00000000e+00, 2.41405535e+00, 4.30815637e-01, -3.44395405e-03
-1.42665946e+00, -5.48097180e-16, 0.00000000e+00, 2.41103673e+00, 1.84335944e-03, 6.80152443e-05
-1.42665946e+00, 5.98830916e-03, 0.00000000e+00, 2.41102529e+00, 7.56092668e-02, -9.29643138e-05
-1.42665946e+00, 1.28748659e-02, 0.00000000e+00, 2.41099834e+00, 1.55942857e-01, -4.59008734e-04
-1.42665946e+00, 2.07944084e-02, 0.00000000e+00, 2.41096735e+00, 2.42605478e-01, -1.12405315e-03
-1.42665946e+00, 2.99018845e-02, 0.00000000e+00, 2.41094446e+00, 3.35211247e-01, -2.16505141e-03
-1.42665946e+00, 4.03754860e-02, 0.00000000e+00, 2.41093278e+00, 4.33312744e-01, -3.66273592e-03
-1.39674211e+00, -5.46875917e-16, 0.00000000e+00, 2.40779734e+00, 1.89820852e-03, 7.22186523e-05
-1.39674211e+00, 5.95572358e-03, 0.00000000e+00, 2.40778542e+00, 7.63267502e-02, -9.89325054e-05
-1.39674211e+00, 1.28048072e-02, 0.00000000e+00, 2.40775657e+00, 1.57291576e-01, -4.87845595e-04
-1.39674211e+00, 2.06812564e-02, 0.00000000e+00, 2.40772343e+00, 2.44522482e-01, -1.19403377e-03
-1.39674211e+00, 2.97391731e-02, 0.00000000e+00, 2.40769863e+00, 3.37606937e-01, -2.29850109e-03
-1.39674211e+00, 4.01557796e-02, 0.00000000e+00, 2.40768504e+00, 4.36085939e-01, -3.88555136e-03
-1.36682475e+00, -5.45654654e-16, 0.00000000e+00, 2.40442324e+00, 1.95745984e-03, 7.64987635e-05
-1.36682475e+00, 5.92313800e-03, 0.00000000e+00, 2.40441036e+00, 7.71132708e-02, -1.04929015e-04
-1.36682475e+00, 1.27347484e-02, 0.00000000e+00, 2.40437961e+00, 1.58772916e-01, -5.17010572e-04
-1.36682475e+00, 2.05681026e-02, 0.00000000e+00, 2.40434456e+00, 2.46631622e-01, -1.26487669e-03
-1.36682475e+00, 2.95764618e-02, 0.00000000e+00, 2.40431786e+00, 3.40246290e-01, -2.43363972e-03
-1.36682475e+00, 3.99360768e-02, 0.00000000e+00, 2.40430188e+00, 4.39142197e-01, -4.11170861e-03
-1.33690739e+00, -5.44433339e-16, 0.00000000e+00, 2.40090346e+00, 2.02121376e-03, 8.08729528e-05
-1.33690739e+00, 5.89055289e-03, 0.00000000e+00, 2.40088987e+00, 7.79705495e-02, -1.11048153e-04
-1.33690739e+00, 1.26646897e-02, 0.00000000e+00, 2.40085697e+00, 1.60390258e-01, -5.46803407e-04
-1.33690739e+00, 2.04549506e-02, 0.00000000e+00, 2.40081954e+00, 2.48937964e-01, -1.33729307e-03
-1.33690739e+00, 2.94137504e-02, 0.00000000e+00, 2.40079093e+00, 3.43136668e-01, -2.57189618e-03
-1.33690739e+00, 3.97163741e-02, 0.00000000e+00, 2.40077329e+00, 4.42492962e-01, -4.34347475e-03
-1.30699003e+00, -5.43212076e-16, 0.00000000e+00, 2.39722681e+00, 2.08962359e-03, 8.53235106e-05
-1.30699003e+00, 5.85796731e-03, 0.00000000e+00, 2.39721227e+00, 7.89007396e-02, -1.17512303e-04
-1.30699003e+00, 1.25946319e-02, 0.00000000e+00, 2.39717746e+00, 1.62147760e-01, -5.77642350e-04
-1.30699003e+00, 2.03417968e-02, 0.00000000e+00, 2.39713788e+00, 2.51447707e-01, -1.41187478e-03
-1.30699003e+00, 2.92510390e-02, 0.00000000e+00, 2.39710712e+00, 3.46286267e-01, -2.71398970e-03
-1.30699003e+00, 3.94966714e-02, 0.00000000e+00, 2.39708734e+00, 4.46147501e-01, -4.58155852e-03
-1.27707267e+00, -5.41990813e-16, 0.00000000e+00, 2.39338136e+00, 2.16273521e-03, 8.97995051e-05
-1.27707267e+00, 5.82538219e-03, 0.00000000e+00, 2.39336610e+00, 7.99054950e-02, -1.24110913e-04
-1.27707267e+00, 1.25245731e-02, 0.00000000e+00, 2.39332938e+00, 1.64048836e-01, -6.08879374e-04
-1.27707267e+00, 2.02286448e-02, 0.00000000e+00, 2.39328718e+00, 2.54166186e-01, -1.48732809e-03
-1.27707267e+00, 2.90883277e-02, 0.00000000e+00, 2.39325428e+00, 3.49702448e-01, -2.85793142e-03
-1.27707267e+00, 3.92769687e-02, 0.00000000e+00, 2.39323163e+00, 4.50115949e-01, -4.82393987e-03
-1.24715531e+00, -5.40769550e-16, 0.00000000e+00, 2.38935518e+00, 2.24028365e-03, 9.42175102e-05
-1.24715531e+00, 5.79279661e-03, 0.00000000e+00, 2.38933921e+00, 8.09848607e-02, -1.30500877e-04
-1.24715531e+00, 1.24545144e-02, 0.00000000e+00, 2.38930035e+00, 1.66094452e-01, -6.39496662e-04
-1.24715531e+00, 2.01154910e-02, 0.00000000e+00, 2.38925576e+00, 2.57096112e-01, -1.56176230e-03
-1.24715531e+00, 2.89256182e-02, 0.00000000e+00, 2.38922024e+00, 3.53390872e-01, -3.00114579e-03
-1.24715531e+00, 3.90572660e-02, 0.00000000e+00, 2.38919353e+00, 4.54409540e-01, -5.06864348e-03
-1.21723795e+00, -5.39548288e-16, 0.00000000e+00, 2.38513684e+00, 2.32158578e-03, 9.85369406e-05
-1.21723795e+00, 5.76021103e-03, 0.00000000e+00, 2.38511992e+00, 8.21366385e-02, -1.36003975e-04
-1.21723795e+00, 1.23844557e-02, 0.00000000e+00, 2.38507915e+00, 1.68282270e-01, -6.67875283e-04
-1.21723795e+00, 2.00023390e-02, 0.00000000e+00, 2.38503170e+00, 2.60236651e-01, -1.63236365e-03
-1.21723795e+00, 2.87629068e-02, 0.00000000e+00, 2.38499284e+00, 3.57354730e-01, -3.13972798e-03
-1.21723795e+00, 3.88375595e-02, 0.00000000e+00, 2.38496065e+00, 4.59040910e-01, -5.31233102e-03
-1.18732059e+00, -5.38327025e-16, 0.00000000e+00, 2.38071561e+00, 2.40576686e-03, 1.03026119e-04
-1.18732059e+00, 5.72762592e-03, 0.00000000e+00, 2.38069773e+00, 8.33575651e-02, -1.39508862e-04
-1.18732059e+00, 1.23143969e-02, 0.00000000e+00, 2.38065481e+00, 1.70608148e-01, -6.92555506e-04
-1.18732059e+00, 1.98891852e-02, 0.00000000e+00, 2.38060451e+00, 2.63584971e-01, -1.69766450e-03
-1.18732059e+00, 2.86001954e-02, 0.00000000e+00, 2.38056207e+00, 3.61595809e-01, -3.27204494e-03
-1.18732059e+00, 3.86178568e-02, 0.00000000e+00, 2.38052320e+00, 4.64025557e-01, -5.55343507e-03
-1.15740323e+00, -5.37105709e-16, 0.00000000e+00, 2.37608242e+00, 2.49305018e-03, 1.08954482e-04
-1.15740323e+00, 5.69504034e-03, 0.00000000e+00, 2.37606287e+00, 8.46508294e-02, -1.39977667e-04
-1.15740323e+00, 1.22443382e-02, 0.00000000e+00, 2.37601709e+00, 1.73077449e-01, -7.15676812e-04
-1.15740323e+00, 1.97760332e-02, 0.00000000e+00, 2.37596440e+00, 2.67148018e-01, -1.76600122e-03
-1.15740323e+00, 2.84374841e-02, 0.00000000e+00, 2.37592101e+00, 3.66123706e-01, -3.41273844e-03
-1.15740323e+00, 3.83981541e-02, 0.00000000e+00, 2.37588120e+00, 4.69383061e-01, -5.80561021e-03
-1.12748587e+00, -5.35884447e-16, 0.00000000e+00, 2.37122250e+00, 2.59027304e-03, 1.17293304e-04
-1.12748587e+00, 5.66245522e-03, 0.00000000e+00, 2.37120152e+00, 8.60590935e-02, -1.52772598e-04
-1.12748587e+00, 1.21742804e-02, 0.00000000e+00, 2.37115240e+00, 1.75759047e-01, -7.74289598e-04
-1.12748587e+00, 1.96628794e-02, 0.00000000e+00, 2.37109923e+00, 2.71011144e-01, -1.90309808e-03
-1.12748587e+00, 2.82747727e-02, 0.00000000e+00, 2.37106538e+00, 3.71034235e-01, -3.65795987e-03
-1.12748587e+00, 3.81784514e-02, 0.00000000e+00, 2.37104988e+00, 4.75204766e-01, -6.16482925e-03
-1.09756851e+00, -5.34663184e-16, 0.00000000e+00, 2.36610198e+00, 2.71038641e-03, 1.26651634e-04
-1.09756851e+00, 5.62986964e-03, 0.00000000e+00, 2.36608028e+00, 8.76582935e-02, -1.92157022e-04
-1.09756851e+00, 1.21042216e-02, 0.00000000e+00, 2.36602879e+00, 1.78772658e-01, -8.93368444e-04
-1.09756851e+00, 1.95497274e-02, 0.00000000e+00, 2.36597657e+00, 2.75308996e-01, -2.13882257e-03
-1.09756851e+00, 2.81120613e-02, 0.00000000e+00, 2.36595678e+00, 3.76422524e-01, -4.02834127e-03
-1.09756851e+00, 3.79587486e-02, 0.00000000e+00, 2.36597610e+00, 4.81372058e-01, -6.60643028e-03
-1.06823683e+00, -5.33465797e-16, 0.00000000e+00, 2.36076951e+00, 2.85780034e-03, 1.35545866e-04
-1.06823683e+00, 5.59792202e-03, 0.00000000e+00, 2.36074686e+00, 8.94424468e-02, -2.34343664e-04
-1.06823683e+00, 1.20355338e-02, 0.00000000e+00, 2.36069274e+00, 1.82088435e-01, -1.01499353e-03
-1.06823683e+00, 1.94387902e-02, 0.00000000e+00, 2.36063695e+00, 2.79959083e-01, -2.36983411e-03
-1.06823683e+00, 2.79525351e-02, 0.00000000e+00, 2.36061549e+00, 3.82085443e-01, -4.37741261e-03
-1.06823683e+00, 3.77433449e-02, 0.00000000e+00, 2.36063981e+00, 4.87414330e-01, -7.00005097e-03
-1.04205477e+00, -5.32397000e-16, 0.00000000e+00, 2.35568023e+00, 3.02180904e-03, 1.43472076e-04
-1.04205477e+00, 5.56940539e-03, 0.00000000e+00, 2.35565567e+00, 9.12047252e-02, -2.35122803e-04
-1.04205477e+00, 1.19742230e-02, 0.00000000e+00, 2.35559654e+00, 1.85306907e-01, -1.04275311e-03
-1.04205477e+00, 1.93397645e-02, 0.00000000e+00, 2.35552979e+00, 2.84386069e-01, -2.44163349e-03
-1.04205477e+00, 2.78101377e-02, 0.00000000e+00, 2.35548401e+00, 3.87309253e-01, -4.50173765e-03
-1.04205477e+00, 3.75510715e-02, 0.00000000e+00, 2.35546494e+00, 4.92651969e-01, -7.16666458e-03
-1.01990211e+00, -5.31492740e-16, 0.00000000e+00, 2.35108590e+00, 3.17383069e-03, 1.46716295e-04
-1.01990211e+00, 5.54527715e-03, 0.00000000e+00, 2.35105944e+00, 9.27589536e-02, -2.00778071e-04
-1.01990211e+00, 1.19223474e-02, 0.00000000e+00, 2.35099602e+00, 1.88121691e-01, -9.79487784e-04
-1.01990211e+00, 1.92559790e-02, 0.00000000e+00, 2.35091996e+00, 2.88216472e-01, -2.35048868e-03
-1.01990211e+00, 2.76896581e-02, 0.00000000e+00, 2.35084963e+00, 3.91762644e-01, -4.38428344e-03
-1.01990211e+00, 3.73883918e-02, 0.00000000e+00, 2.35077691e+00, 4.97152895e-01, -7.06414320e-03
-9.99032855e-01, -5.30640783e-16, 0.00000000e+00, 2.34653044e+00, 3.29129561e-03, 1.44939026e-04
-9.99032855e-01, 5.52254682e-03, 0.00000000e+00, 2.34650373e+00, 9.41680223e-02, -1.84663702e-04
-9.99032855e-01, 1.18734762e-02, 0.00000000e+00, 2.34644008e+00, 1.90721363e-01, -9.42622311e-04
-9.99032855e-01, 1.91770475e-02, 0.00000000e+00, 2.34636593e+00, 2.91799933e-01, -2.29950435e-03
-9.99032855e-01, 2.75761560e-02, 0.00000000e+00, 2.34630394e+00, 3.96014452e-01, -4.34291922e-03
-9.99032855e-01, 3.72351333e-02, 0.00000000e+00, 2.34625340e+00, 5.01785874e-01, -7.09510176e-03
-9.79087949e-01, -5.29826626e-16, 0.00000000e+00, 2.34200191e+00, 3.38963768e-03, 1.43134472e-04
-9.79087949e-01, 5.50082326e-03, 0.00000000e+00, 2.34197593e+00, 9.54730734e-02, -1.88631704e-04
-9.79087949e-01, 1.18267713e-02, 0.00000000e+00, 2.34191418e+00, 1.93162307e-01, -9.46234097e-04
-9.79087949e-01, 1.91016123e-02, 0.00000000e+00, 2.34184599e+00, 2.95210421e-01, -2.30036234e-03
-9.79087949e-01, 2.74676811e-02, 0.00000000e+00, 2.34179783e+00, 4.00114954e-01, -4.33182297e-03
-9.79087949e-01, 3.70886624e-02, 0.00000000e+00, 2.34175158e+00, 5.06170034e-01, -7.05511542e-03
-9.59143102e-01, -5.29012416e-16, 0.00000000e+00, 2.33731055e+00, 3.48742562e-03, 1.44395453e-04
-9.59143102e-01, 5.47909923e-03, 0.00000000e+00, 2.33728456e+00, 9.67815518e-02, -2.01994044e-04
-9.59143102e-01, 1.17800655e-02, 0.00000000e+00, 2.33722210e+00, 1.95615694e-01, -9.80771496e-04
-9.59143102e-01, 1.90261770e-02, 0.00000000e+00, 2.33715367e+00, 2.98654169e-01, -2.37163575e-03
-9.59143102e-01, 2.73592081e-02, 0.00000000e+00, 2.33711553e+00, 4.04280782e-01, -4.46816394e-03
-9.59143102e-01, 3.69421951e-02, 0.00000000e+00, 2.33713245e+00, 5.10652125e-01, -7.25738611e-03
-9.39197958e-01, -5.28198258e-16, 0.00000000e+00, 2.33244324e+00, 3.59489443e-03, 1.47944273e-04
-9.39197958e-01, 5.45737566e-03, 0.00000000e+00, 2.33241701e+00, 9.81412828e-02, -2.16587505e-04
-9.39197958e-01, 1.17333587e-02, 0.00000000e+00, 2.33235335e+00, 1.98154107e-01, -1.02551142e-03
-9.39197958e-01, 1.89507417e-02, 0.00000000e+00, 2.33228064e+00, 3.02218676e-01, -2.46809516e-03
-9.39197958e-01, 2.72507332e-02, 0.00000000e+00, 2.33223510e+00, 4.08631057e-01, -4.66029067e-03
-9.39197958e-01, 3.67957242e-02, 0.00000000e+00, 2.33225799e+00, 5.15495360e-01, -7.60436058e-03
-9.19252336e-01, -5.27384048e-16, 0.00000000e+00, 2.32738161e+00, 3.71000846e-03, 1.52398978e-04
-9.19252336e-01, 5.43565117e-03, 0.00000000e+00, 2.32735467e+00, 9.95635688e-02, -2.22247967e-04
-9.19252336e-01, 1.16866520e-02, 0.00000000e+00, 2.32728863e+00, 2.00804949e-01, -1.05360779e-03
-9.19252336e-01, 1.88753027e-02, 0.00000000e+00, 2.32721114e+00, 3.05946141e-01, -2.53635040e-03
-9.19252336e-01, 2.71422546e-02, 0.00000000e+00, 2.32715201e+00, 4.13214952e-01, -4.80209850e-03
-9.19252336e-01, 3.66492495e-02, 0.00000000e+00, 2.32714033e+00, 5.20711005e-01, -7.89411552e-03
-8.99283707e-01, -5.26568884e-16, 0.00000000e+00, 2.32210994e+00, 3.82623193e-03, 1.56970113e-04
