
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Total Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-1.61335021e-01, 9.90814626e-01, 0.00000000e+00, 2.54400730e+00, 2.54404664e+00, -8.87683406e-03, -1.35723240e-05
-1.60339653e-01, 9.95735049e-01, 0.00000000e+00, 2.54403520e+00, 2.54404545e+00, -4.55443561e-03, -3.15222201e-06
-1.59476906e-01, 1.00000000e+00, 0.00000000e+00, 2.54405999e+00, 2.54405999e+00, -2.56789557e-04, 1.12508133e-06
-1.82382151e-01, 9.71031666e-01, 0.00000000e+00, 2.54342103e+00, 2.54359841e+00, -1.88318621e-02, -3.48160800e-04
-1.81606784e-01, 9.78587687e-01, 0.00000000e+00, 2.54342794e+00, 2.54356170e+00, -1.63500980e-02, -1.39313284e-04
-1.80934697e-01, 9.85137105e-01, 0.00000000e+00, 2.54343843e+00, 2.54352093e+00, -1.28501896e-02, -4.55261579e-05
-1.80352151e-01, 9.90814090e-01, 0.00000000e+00, 2.54345012e+00, 2.54348898e+00, -8.80360045e-03, -8.51932964e-06
-1.79847196e-01, 9.95734811e-01, 0.00000000e+00, 2.54346251e+00, 2.54347277e+00, -4.53527085e-03, 2.41800581e-06
-1.79409519e-01, 1.00000000e+00, 0.00000000e+00, 2.54347396e+00, 2.54347420e+00, -2.64615868e-04, 2.87784405e-06
-1.99436620e-01, 9.71030474e-01, 0.00000000e+00, 2.54290557e+00, 2.54307032e+00, -1.81443058e-02, -3.70463764e-04
-1.99414715e-01, 9.78586614e-01, 0.00000000e+00, 2.54288602e+00, 2.54301333e+00, -1.59569141e-02, -1.37570052e-04
-1.99395746e-01, 9.85136271e-01, 0.00000000e+00, 2.54287410e+00, 2.54295421e+00, -1.26499683e-02, -3.54327931e-05
-1.99379295e-01, 9.90813494e-01, 0.00000000e+00, 2.54286718e+00, 2.54290533e+00, -8.72282591e-03, 1.14551472e-06
-1.99365035e-01, 9.95734513e-01, 0.00000000e+00, 2.54286385e+00, 2.54287410e+00, -4.52085398e-03, 7.81500603e-06
-1.99352682e-01, 1.00000000e+00, 0.00000000e+00, 2.54286242e+00, 2.54286265e+00, -2.78611435e-04, 3.14513773e-06
-2.16502130e-01, 9.71029282e-01, 0.00000000e+00, 2.54235411e+00, 2.54250503e+00, -1.73656940e-02, -4.14855022e-04
-2.17234179e-01, 9.78585601e-01, 0.00000000e+00, 2.54230881e+00, 2.54242897e+00, -1.55145153e-02, -1.61438846e-04
-2.17868730e-01, 9.85135436e-01, 0.00000000e+00, 2.54227424e+00, 2.54235148e+00, -1.24284290e-02, -4.69926090e-05
-2.18418777e-01, 9.90812957e-01, 0.00000000e+00, 2.54224777e+00, 2.54228520e+00, -8.63806717e-03, -3.91057711e-06
-2.18895540e-01, 9.95734215e-01, 0.00000000e+00, 2.54222775e+00, 2.54223800e+00, -4.51057684e-03, 5.88366220e-06
-2.19308808e-01, 1.00000000e+00, 0.00000000e+00, 2.54221201e+00, 2.54221225e+00, -2.96865706e-04, 3.07954133e-06
-2.33582526e-01, 9.71028090e-01, 0.00000000e+00, 2.54176593e+00, 2.54190254e+00, -1.65133066e-02, -5.08243276e-04
-2.35069171e-01, 9.78584528e-01, 0.00000000e+00, 2.54169464e+00, 2.54180741e+00, -1.50172785e-02, -2.19760565e-04
-2.36357823e-01, 9.85134661e-01, 0.00000000e+00, 2.54163623e+00, 2.54171038e+00, -1.21701220e-02, -8.02340510e-05
-2.37474844e-01, 9.90812361e-01, 0.00000000e+00, 2.54158831e+00, 2.54162455e+00, -8.53175297e-03, -2.08079873e-05
-2.38443106e-01, 9.95733917e-01, 0.00000000e+00, 2.54154921e+00, 2.54155946e+00, -4.49077878e-03, -6.09598942e-07
-2.39282414e-01, 1.00000000e+00, 0.00000000e+00, 2.54151726e+00, 2.54151726e+00, -3.15225276e-04, 3.55338625e-06
-2.50678897e-01, 9.71026897e-01, 0.00000000e+00, 2.54115605e+00, 2.54127932e+00, -1.57010891e-02, -4.83325042e-04
-2.52920806e-01, 9.78583515e-01, 0.00000000e+00, 2.54105020e+00, 2.54115558e+00, -1.45114586e-02, -2.01066636e-04
-2.54864156e-01, 9.85133827e-01, 0.00000000e+00, 2.54096246e+00, 2.54103327e+00, -1.18981833e-02, -6.60963997e-05
-2.56548733e-01, 9.90811765e-01, 0.00000000e+00, 2.54088926e+00, 2.54092479e+00, -8.41609575e-03, -1.08350850e-05
-2.58008957e-01, 9.95733619e-01, 0.00000000e+00, 2.54082894e+00, 2.54083896e+00, -4.46718466e-03, 4.86047156e-06
-2.59274721e-01, 1.00000000e+00, 0.00000000e+00, 2.54077840e+00, 2.54077840e+00, -3.34281591e-04, 4.04321872e-06
-2.67795771e-01, 9.71025705e-01, 0.00000000e+00, 2.54050589e+00, 2.54061294e+00, -1.46282567e-02, -6.07021153e-04
-2.70793855e-01, 9.78582442e-01, 0.00000000e+00, 2.54036498e+00, 2.54046154e+00, -1.38928387e-02, -2.74021702e-04
-2.73392737e-01, 9.85132992e-01, 0.00000000e+00, 2.54024649e+00, 2.54031348e+00, -1.15650464e-02, -1.07575754e-04
-2.75645524e-01, 9.90811229e-01, 0.00000000e+00, 2.54014635e+00, 2.54018044e+00, -8.26606993e-03, -3.18738894e-05
-2.77598321e-01, 9.95733321e-01, 0.00000000e+00, 2.54006195e+00, 2.54007196e+00, -4.42811754e-03, -2.83500162e-06
-2.79291093e-01, 1.00000000e+00, 0.00000000e+00, 2.53999090e+00, 2.53999090e+00, -3.53330921e-04, 4.97672681e-06
-2.84944475e-01, 9.71024454e-01, 0.00000000e+00, 2.53982258e+00, 2.53991699e+00, -1.37365824e-02, -6.24254288e-04
-2.88700104e-01, 9.78581429e-01, 0.00000000e+00, 2.53964376e+00, 2.53973198e+00, -1.32860923e-02, -3.01118533e-04
-2.91955680e-01, 9.85132158e-01, 0.00000000e+00, 2.53949094e+00, 2.53955364e+00, -1.12025328e-02, -1.25204242e-04
-2.94777781e-01, 9.90810633e-01, 0.00000000e+00, 2.53935981e+00, 2.53939247e+00, -8.08374770e-03, -3.78288714e-05
-2.97224104e-01, 9.95733023e-01, 0.00000000e+00, 2.53924823e+00, 2.53925776e+00, -4.36816271e-03, -1.67574626e-06
-2.99344689e-01, 1.00000000e+00, 0.00000000e+00, 2.53915381e+00, 2.53915381e+00, -3.69088433e-04, 7.52237520e-06
-3.02159727e-01, 9.71023262e-01, 0.00000000e+00, 2.53909731e+00, 2.53917503e+00, -1.24378512e-02, -8.77817278e-04
-3.06675822e-01, 9.78580356e-01, 0.00000000e+00, 2.53887987e+00, 2.53895736e+00, -1.24501772e-02, -4.51300992e-04
-3.10590684e-01, 9.85131323e-01, 0.00000000e+00, 2.53868961e+00, 2.53874660e+00, -1.06754201e-02, -2.01802875e-04
-3.13984275e-01, 9.90810096e-01, 0.00000000e+00, 2.53852296e+00, 2.53855300e+00, -7.78119173e-03, -6.61493104e-05
-3.16926062e-01, 9.95732725e-01, 0.00000000e+00, 2.53837943e+00, 2.53838825e+00, -4.23580315e-03, -4.11575002e-06
-3.19476187e-01, 1.00000000e+00, 0.00000000e+00, 2.53825879e+00, 2.53825903e+00, -3.71337635e-04, 1.37888837e-05
-3.19430530e-01, 9.71022069e-01, 0.00000000e+00, 2.53835082e+00, 2.53841424e+00, -1.12228608e-02, -9.75015981e-04
-3.24709564e-01, 9.78579342e-01, 0.00000000e+00, 2.53808570e+00, 2.53815174e+00, -1.14804618e-02, -5.22547285e-04
-3.29285800e-01, 9.85130489e-01, 0.00000000e+00, 2.53784895e+00, 2.53789830e+00, -9.94201750e-03, -2.36800886e-04
-3.33252788e-01, 9.90809500e-01, 0.00000000e+00, 2.53763890e+00, 2.53766513e+00, -7.26198405e-03, -7.12215333e-05
-3.36691648e-01, 9.95732427e-01, 0.00000000e+00, 2.53745937e+00, 2.53746700e+00, -3.93589912e-03, 5.87975410e-06
-3.39672685e-01, 1.00000000e+00, 0.00000000e+00, 2.53731418e+00, 2.53731418e+00, -3.21218657e-04, 2.27142955e-05
-3.36744666e-01, 9.71020877e-01, 0.00000000e+00, 2.53758335e+00, 2.53762913e+00, -9.46290698e-03, -1.39498780e-03
-3.42788517e-01, 9.78578269e-01, 0.00000000e+00, 2.53727007e+00, 2.53732085e+00, -1.00554992e-02, -8.93766701e-04
-3.48027796e-01, 9.85129654e-01, 0.00000000e+00, 2.53699446e+00, 2.53703237e+00, -8.69754888e-03, -5.48390963e-04
-3.52569640e-01, 9.90808904e-01, 0.00000000e+00, 2.53675604e+00, 2.53677535e+00, -6.21153601e-03, -2.89703079e-04
-3.56506854e-01, 9.95732129e-01, 0.00000000e+00, 2.53656220e+00, 2.53656745e+00, -3.21603054e-03, -1.00705103e-04
-3.59919935e-01, 1.00000000e+00, 0.00000000e+00, 2.53642106e+00, 2.53642106e+00, -1.36728966e-04, 2.70578057e-05
-3.54006857e-01, 9.71019626e-01, 0.00000000e+00, 2.53683329e+00, 2.53686595e+00, -7.76916649e-03, -2.25561066e-03
-3.60813200e-01, 9.78577256e-01, 0.00000000e+00, 2.53651309e+00, 2.53654957e+00, -8.31152126e-03, -1.96946366e-03
-3.66713524e-01, 9.85128820e-01, 0.00000000e+00, 2.53627229e+00, 2.53629684e+00, -6.83176611e-03, -1.58745330e-03
-3.71828496e-01, 9.90808368e-01, 0.00000000e+00, 2.53609896e+00, 2.53610921e+00, -4.41367831e-03, -1.06338621e-03
-3.76262575e-01, 9.95731831e-01, 0.00000000e+00, 2.53599095e+00, 2.53599286e+00, -1.89516018e-03, -4.86074277e-04
-3.80106479e-01, 1.00000000e+00, 0.00000000e+00, 2.53595495e+00, 2.53595495e+00, 2.16028027e-04, 4.56497364e-05
-3.71018469e-01, 9.71018434e-01, 0.00000000e+00, 2.53608513e+00, 2.53611231e+00, -6.06864505e-03, -4.18396713e-03
-3.78576189e-01, 9.78576183e-01, 0.00000000e+00, 2.53588653e+00, 2.53591537e+00, -6.42041024e-03, -4.06405004e-03
-3.85128021e-01, 9.85127985e-01, 0.00000000e+00, 2.53585196e+00, 2.53586745e+00, -4.50329296e-03, -3.27106891e-03
-3.90807778e-01, 9.90807772e-01, 0.00000000e+00, 2.53593946e+00, 2.53594351e+00, -2.04233383e-03, -1.96235906e-03
-3.95731568e-01, 9.95731592e-01, 0.00000000e+00, 2.53607559e+00, 2.53607583e+00, -1.47734187e-04, -5.72738354e-04
-1.49618881e-02, 9.65538919e-01, 0.00000000e+00, 2.54653239e+00, 2.54653740e+00, -1.24037708e-03, 2.87536322e-03
-9.21179261e-03, 9.71289039e-01, 0.00000000e+00, 2.54649305e+00, 2.54649377e+00, -4.14005481e-04, 1.14097144e-03
-4.26259544e-03, 9.76238251e-01, 0.00000000e+00, 2.54648733e+00, 2.54648733e+00, -4.29924585e-05, 1.74502929e-04
0.00000000e+00, 9.80500817e-01, 0.00000000e+00, 2.54651237e+00, 2.54651237e+00, 7.59087561e-05, -2.12009269e-04
0.00000000e+00, 9.61677372e-01, 0.00000000e+00, 2.54640532e+00, 2.54640532e+00, 9.15700512e-05, -2.65222101e-04
-3.78667891e-01, 9.62308764e-01, 0.00000000e+00, 2.53541422e+00, 2.53543353e+00, -1.81814597e-03, -5.94783435e-03
-9.09041584e-01, 9.60438311e-01, 0.00000000e+00, 2.52104878e+00, 2.53074718e+00, 1.39206976e-01, -4.26525902e-03
-9.29733753e-01, 9.60304737e-01, 0.00000000e+00, 2.52000189e+00, 2.53039932e+00, 1.44140169e-01, -4.26847581e-03
-9.19071436e-01, 9.72317219e-01, 0.00000000e+00, 2.52048445e+00, 2.52465057e+00, 9.12577361e-02, -2.11548107e-03
-9.39770520e-01, 9.72211480e-01, 0.00000000e+00, 2.51944423e+00, 2.52394438e+00, 9.48463827e-02, -2.13337364e-03
-9.50389385e-01, 9.60171402e-01, 0.00000000e+00, 2.51896620e+00, 2.53008318e+00, 1.49049997e-01, -4.27096663e-03
-9.60447967e-01, 9.72105861e-01, 0.00000000e+00, 2.51841998e+00, 2.52326703e+00, 9.84361842e-02, -2.13691406e-03
-9.71023440e-01, 9.60038185e-01, 0.00000000e+00, 2.51794577e+00, 2.52980351e+00, 1.53940320e-01, -4.24453616e-03
-9.81104970e-01, 9.72000301e-01, 0.00000000e+00, 2.51741648e+00, 2.52262139e+00, 1.02006122e-01, -2.09508557e-03
-9.91637111e-01, 9.59905088e-01, 0.00000000e+00, 2.51695848e+00, 2.52957177e+00, 1.58775210e-01, -4.15710313e-03
-1.00174606e+00, 9.71894860e-01, 0.00000000e+00, 2.51643300e+00, 2.52200270e+00, 1.05523527e-01, -2.05825362e-03
-1.01223493e+00, 9.59772110e-01, 0.00000000e+00, 2.51599073e+00, 2.52936912e+00, 1.63523257e-01, -4.10749298e-03
-1.02313161e+00, 9.71785605e-01, 0.00000000e+00, 2.51542950e+00, 2.52138591e+00, 1.09126054e-01, -2.05112435e-03
-1.03357553e+00, 9.59634364e-01, 0.00000000e+00, 2.51499867e+00, 2.52918410e+00, 1.68386355e-01, -4.10003541e-03
-1.04624605e+00, 9.71667528e-01, 0.00000000e+00, 2.51436400e+00, 2.52075052e+00, 1.12998195e-01, -2.05745734e-03
-1.05664146e+00, 9.59485412e-01, 0.00000000e+00, 2.51394415e+00, 2.52902150e+00, 1.73603058e-01, -4.09597252e-03
-1.07355607e+00, 9.71527994e-01, 0.00000000e+00, 2.51313567e+00, 2.52004600e+00, 1.17543958e-01, -2.05151178e-03
-1.08389413e+00, 9.59309459e-01, 0.00000000e+00, 2.51272774e+00, 2.52888227e+00, 1.79702073e-01, -4.05847561e-03
-1.10320079e+00, 9.71376538e-01, 0.00000000e+00, 2.51184130e+00, 2.51933932e+00, 1.22441962e-01, -2.03847489e-03
-1.11347675e+00, 9.59118485e-01, 0.00000000e+00, 2.51144695e+00, 2.52879810e+00, 1.86242044e-01, -4.01285663e-03
-1.13306928e+00, 9.71223950e-01, 0.00000000e+00, 2.51058006e+00, 2.51868963e+00, 1.27339557e-01, -2.02604337e-03
-1.14328253e+00, 9.58926082e-01, 0.00000000e+00, 2.51020122e+00, 2.52878499e+00, 1.92747459e-01, -3.97092663e-03
-1.16291165e+00, 9.71071482e-01, 0.00000000e+00, 2.50936484e+00, 2.51810360e+00, 1.32187456e-01, -2.01075245e-03
-1.17306221e+00, 9.58733797e-01, 0.00000000e+00, 2.50900269e+00, 2.52884126e+00, 1.99152336e-01, -3.92313581e-03
-1.19275403e+00, 9.70919013e-01, 0.00000000e+00, 2.50819683e+00, 2.51758099e+00, 1.36982530e-01, -1.99141051e-03
-1.20284200e+00, 9.58541572e-01, 0.00000000e+00, 2.50785160e+00, 2.52896523e+00, 2.05455527e-01, -3.86896171e-03
-1.22259641e+00, 9.70766544e-01, 0.00000000e+00, 2.50707722e+00, 2.51712155e+00, 1.41720027e-01, -1.96979754e-03
-1.23262167e+00, 9.58349288e-01, 0.00000000e+00, 2.50674939e+00, 2.52915525e+00, 2.11654201e-01, -3.81214824e-03
-1.25243878e+00, 9.70614076e-01, 0.00000000e+00, 2.50600743e+00, 2.51672554e+00, 1.46397695e-01, -1.94721553e-03
-1.26240146e+00, 9.58157063e-01, 0.00000000e+00, 2.50569677e+00, 2.52941108e+00, 2.17748344e-01, -3.75467632e-03
-1.28229749e+00, 9.70461547e-01, 0.00000000e+00, 2.50498772e+00, 2.51639271e+00, 1.51017413e-01, -1.92406471e-03
-1.29219747e+00, 9.57964659e-01, 0.00000000e+00, 2.50469446e+00, 2.52973175e+00, 2.23742649e-01, -3.69717716e-03
-1.31218183e+00, 9.70308900e-01, 0.00000000e+00, 2.50401855e+00, 2.51612306e+00, 1.55580953e-01, -1.90074253e-03
-1.32201922e+00, 9.57772136e-01, 0.00000000e+00, 2.50374293e+00, 2.53011703e+00, 2.29641289e-01, -3.64039838e-03
-1.34202623e+00, 9.70156431e-01, 0.00000000e+00, 2.50310254e+00, 2.51591706e+00, 1.60079762e-01, -1.87784433e-03
-1.35180104e+00, 9.57579911e-01, 0.00000000e+00, 2.50284433e+00, 2.53056550e+00, 2.35434502e-01, -3.58541659e-03
-1.37186861e+00, 9.70003963e-01, 0.00000000e+00, 2.50223875e+00, 2.51577401e+00, 1.64521188e-01, -1.85567862e-03
-1.38158071e+00, 9.57387626e-01, 0.00000000e+00, 2.50199819e+00, 2.53107691e+00, 2.41133183e-01, -3.53262946e-03
-1.40171099e+00, 9.69851494e-01, 0.00000000e+00, 2.50142717e+00, 2.51569390e+00, 1.68907985e-01, -1.83467160e-03
-1.41136050e+00, 9.57195342e-01, 0.00000000e+00, 2.50120425e+00, 2.53165102e+00, 2.46741578e-01, -3.48257157e-03
-1.43155336e+00, 9.69699025e-01, 0.00000000e+00, 2.50066853e+00, 2.51567674e+00, 1.73242882e-01, -1.81502383e-03
-1.44114017e+00, 9.57003117e-01, 0.00000000e+00, 2.50046325e+00, 2.53228760e+00, 2.52263665e-01, -3.43537028e-03
-1.46139574e+00, 9.69546556e-01, 0.00000000e+00, 2.49996281e+00, 2.51572275e+00, 1.77528575e-01, -1.79674150e-03
-1.47091997e+00, 9.56810832e-01, 0.00000000e+00, 2.49977493e+00, 2.53298593e+00, 2.57703006e-01, -3.39080463e-03
-1.49123812e+00, 9.69394147e-01, 0.00000000e+00, 2.49931049e+00, 2.51583171e+00, 1.81767479e-01, -1.77963520e-03
-1.50069964e+00, 9.56618607e-01, 0.00000000e+00, 2.49913979e+00, 2.53374624e+00, 2.63062656e-01, -3.34840664e-03
-1.52108049e+00, 9.69241679e-01, 0.00000000e+00, 2.49871159e+00, 2.51600409e+00, 1.85961768e-01, -1.76359271e-03
-1.53047943e+00, 9.56426322e-01, 0.00000000e+00, 2.49855804e+00, 2.53456807e+00, 2.68345326e-01, -3.30801657e-03
-4.00000006e-01, 9.49999988e-01, 0.00000000e+00, 2.53218532e+00, 2.53218555e+00, -1.91470928e-04, -1.77678623e-04
-4.11111116e-01, 9.49999988e-01, 0.00000000e+00, 2.53184056e+00, 2.53184080e+00, 1.24856742e-04, 4.27274790e-04
-4.07827467e-01, 9.45779502e-01, 0.00000000e+00, 2.53210568e+00, 2.53217697e+00, 1.19278384e-02, 6.62267616e-04
-3.95779490e-01, 9.45779502e-01, 0.00000000e+00, 2.53253627e+00, 2.53258348e+00, 9.69201699e-03, -8.01522285e-04
-4.22222227e-01, 9.49999988e-01, 0.00000000e+00, 2.53146076e+00, 2.53146076e+00, -2.55556020e-04, 1.27740685e-04
-4.19875711e-01, 9.45779502e-01, 0.00000000e+00, 2.53163910e+00, 2.53172374e+00, 1.30159305e-02, 1.69832405e-04
-4.33333337e-01, 9.49999988e-01, 0.00000000e+00, 2.53071427e+00, 2.53071451e+00, -5.72739402e-04, 1.18710188e-04
-4.31924224e-01, 9.45779502e-01, 0.00000000e+00, 2.53083992e+00, 2.53093457e+00, 1.37527483e-02, -1.70762942e-04
-4.44444448e-01, 9.49999988e-01, 0.00000000e+00, 2.52976155e+00, 2.52976179e+00, -8.25434399e-04, 1.89537706e-04
-4.43972975e-01, 9.45779502e-01, 0.00000000e+00, 2.52982402e+00, 2.52993321e+00, 1.47728482e-02, -1.02835635e-04
-4.55555558e-01, 9.49999988e-01, 0.00000000e+00, 2.52849984e+00, 2.52850080e+00, -1.29132834e-03, 3.56767036e-04
-4.56021965e-01, 9.45779502e-01, 0.00000000e+00, 2.52849650e+00, 2.52862978e+00, 1.63240433e-02, 2.78262451e-04
-4.66666669e-01, 9.49999988e-01, 0.00000000e+00, 2.52687335e+00, 2.52687573e+00, -1.99030573e-03, 8.30779434e-04
-4.68071222e-01, 9.45779502e-01, 0.00000000e+00, 2.52685285e+00, 2.52704549e+00, 1.96147244e-02, 5.87855815e-04
-4.77777779e-01, 9.49999988e-01, 0.00000000e+00, 2.52573037e+00, 2.52573371e+00, -1.85115612e-03, 1.79115555e-03
-4.80120748e-01, 9.45779502e-01, 0.00000000e+00, 2.52595353e+00, 2.52631617e+00, 2.68988628e-02, -1.15986285e-03
-4.88888890e-01, 9.49999988e-01, 0.00000000e+00, 2.52837157e+00, 2.52837610e+00, 1.74047658e-03, 2.44250800e-03
-4.92170483e-01, 9.45779502e-01, 0.00000000e+00, 2.52923918e+00, 2.52997851e+00, 3.72221246e-02, -9.63415671e-03
-5.00000000e-01, 9.49999988e-01, 0.00000000e+00, 2.53951669e+00, 2.53954983e+00, 5.64770121e-03, -5.87534625e-03
-5.04220486e-01, 9.45779502e-01, 0.00000000e+00, 2.53918958e+00, 2.54053783e+00, 4.37115282e-02, -2.80279797e-02
-3.85188520e-01, 9.68829393e-01, 0.00000000e+00, 2.53529954e+00, 2.53532505e+00, -3.80206108e-03, -6.03726087e-03
-4.00000006e-01, 9.83640850e-01, 0.00000000e+00, 2.53606963e+00, 2.53606963e+00, 3.17879196e-04, -7.86681339e-05
-4.00000006e-01, 9.66822863e-01, 0.00000000e+00, 2.53462744e+00, 2.53462982e+00, -1.35782012e-03, -1.62333203e-03
-3.95763367e-01, 9.62586224e-01, 0.00000000e+00, 2.53420186e+00, 2.53421330e+00, -1.88497221e-03, -4.42888681e-03
-3.95747244e-01, 9.79388118e-01, 0.00000000e+00, 2.53575993e+00, 2.53576517e+00, -1.45401992e-03, -2.87981448e-03
-3.90843332e-01, 9.74484205e-01, 0.00000000e+00, 2.53543401e+00, 2.53545165e+00, -3.19603691e-03, -5.04125282e-03
-5.00000000e-01, 9.65631843e-01, 0.00000000e+00, 2.54545450e+00, 2.54547548e+00, -5.35712205e-03, 3.62770632e-03
-5.04232287e-01, 9.61399555e-01, 0.00000000e+00, 2.54529190e+00, 2.54532623e+00, 3.64066544e-03, -7.42650731e-03
-5.00000000e-01, 9.82500672e-01, 0.00000000e+00, 2.54381657e+00, 2.54382086e+00, -1.18892360e-03, 2.63482402e-03
-5.04244924e-01, 9.78255689e-01, 0.00000000e+00, 2.54429936e+00, 2.54430628e+00, -2.90747941e-03, 2.31502065e-03
-5.09493530e-01, 9.73007143e-01, 0.00000000e+00, 2.54395962e+00, 2.54396415e+00, 2.44818046e-04, -3.05051520e-03
-5.15999198e-01, 9.66501474e-01, 0.00000000e+00, 2.54295206e+00, 2.54309464e+00, 1.22431768e-02, -1.16450107e-02
-5.09715319e-01, 9.90284681e-01, 0.00000000e+00, 2.54257560e+00, 2.54258823e+00, -4.81765531e-03, 1.48189208e-03
-5.16709387e-01, 9.83290613e-01, 0.00000000e+00, 2.54222941e+00, 2.54223323e+00, -2.27414863e-03, -1.69634970e-03
-5.25672972e-01, 9.74327028e-01, 0.00000000e+00, 2.54158497e+00, 2.54166174e+00, 1.01174628e-02, -7.15681072e-03
-5.46289980e-01, 9.74221706e-01, 0.00000000e+00, 2.54032946e+00, 2.54053879e+00, 1.96530633e-02, -5.67340804e-03
-5.57734549e-01, 9.62706387e-01, 0.00000000e+00, 2.53977513e+00, 2.54092145e+00, 4.70532998e-02, -8.87208153e-03
-5.66907644e-01, 9.74116385e-01, 0.00000000e+00, 2.53923726e+00, 2.53960299e+00, 2.67688036e-02, -3.89224431e-03
-5.78308940e-01, 9.62573528e-01, 0.00000000e+00, 2.53873610e+00, 2.54025769e+00, 5.47895953e-02, -6.42485218e-03
-5.87519407e-01, 9.74011064e-01, 0.00000000e+00, 2.53816533e+00, 2.53868365e+00, 3.20723355e-02, -2.81525403e-03
-5.98877490e-01, 9.62440729e-01, 0.00000000e+00, 2.53765416e+00, 2.53953981e+00, 6.11899570e-02, -5.20953164e-03
-6.08126879e-01, 9.73905802e-01, 0.00000000e+00, 2.53707433e+00, 2.53773975e+00, 3.64016593e-02, -2.34763511e-03
-6.19441688e-01, 9.62307990e-01, 0.00000000e+00, 2.53654838e+00, 2.53880143e+00, 6.69626817e-02, -4.71005123e-03
-6.28735781e-01, 9.73800480e-01, 0.00000000e+00, 2.53596783e+00, 2.53678274e+00, 4.03145328e-02, -2.17919750e-03
-6.40007317e-01, 9.62175190e-01, 0.00000000e+00, 2.53543353e+00, 2.53806901e+00, 7.24600554e-02, -4.51174285e-03
-6.49347365e-01, 9.73695219e-01, 0.00000000e+00, 2.53485346e+00, 2.53582668e+00, 4.40666862e-02, -2.11942103e-03
-6.60575688e-01, 9.62042451e-01, 0.00000000e+00, 2.53431582e+00, 2.53735352e+00, 7.78192505e-02, -4.42175847e-03
-6.69966757e-01, 9.73589838e-01, 0.00000000e+00, 2.53373528e+00, 2.53487754e+00, 4.77524213e-02, -2.09494634e-03
-6.81151748e-01, 9.61909592e-01, 0.00000000e+00, 2.53319669e+00, 2.53665876e+00, 8.30958635e-02, -4.37295344e-03
-6.90596104e-01, 9.73484457e-01, 0.00000000e+00, 2.53261471e+00, 2.53393817e+00, 5.14048524e-02, -2.08382728e-03
-7.01737821e-01, 9.61776674e-01, 0.00000000e+00, 2.53207660e+00, 2.53598595e+00, 8.83171558e-02, -4.34355903e-03
-7.11239100e-01, 9.73379016e-01, 0.00000000e+00, 2.53149319e+00, 2.53301001e+00, 5.50388806e-02, -2.07935506e-03
-7.22337544e-01, 9.61643696e-01, 0.00000000e+00, 2.53095627e+00, 2.53533673e+00, 9.34994370e-02, -4.32486925e-03
-7.31899321e-01, 9.73273456e-01, 0.00000000e+00, 2.53037167e+00, 2.53209448e+00, 5.86630665e-02, -2.07863515e-03
-7.42954433e-01, 9.61510599e-01, 0.00000000e+00, 2.52983689e+00, 2.53471255e+00, 9.86524448e-02, -4.31226753e-03
-7.52579033e-01, 9.73167777e-01, 0.00000000e+00, 2.52925134e+00, 2.53119302e+00, 6.22824058e-02, -2.08004052e-03
-7.63590693e-01, 9.61377382e-01, 0.00000000e+00, 2.52871966e+00, 2.53411436e+00, 1.03781477e-01, -4.30309959e-03
-7.73282945e-01, 9.73062038e-01, 0.00000000e+00, 2.52813363e+00, 2.53030729e+00, 6.59001917e-02, -2.08268384e-03
-7.84251153e-01, 9.61243987e-01, 0.00000000e+00, 2.52760577e+00, 2.53354359e+00, 1.08889997e-01, -4.29595634e-03
-7.94015586e-01, 9.72956121e-01, 0.00000000e+00, 2.52701974e+00, 2.52943826e+00, 6.95184171e-02, -2.08612625e-03
-8.04940283e-01, 9.61110413e-01, 0.00000000e+00, 2.52649617e+00, 2.53300118e+00, 1.13980189e-01, -4.29006759e-03
-8.14832151e-01, 9.72849786e-01, 0.00000000e+00, 2.52590752e+00, 2.52858496e+00, 7.31472373e-02, -2.08999566e-03
-8.25713158e-01, 9.60976303e-01, 0.00000000e+00, 2.52538919e+00, 2.53248668e+00, 1.19065978e-01, -4.28438745e-03
-8.35720837e-01, 9.72743034e-01, 0.00000000e+00, 2.52479935e+00, 2.52774954e+00, 7.67848566e-02, -2.09396449e-03
-8.46558034e-01, 9.60841715e-01, 0.00000000e+00, 2.52428651e+00, 2.53200173e+00, 1.24144480e-01, -4.27849311e-03
-8.56653571e-01, 9.72636104e-01, 0.00000000e+00, 2.52369833e+00, 2.52693462e+00, 8.04264694e-02, -2.09760666e-03
-8.67446840e-01, 9.60706890e-01, 0.00000000e+00, 2.52319169e+00, 2.53154826e+00, 1.29208177e-01, -4.27231751e-03
-8.77548039e-01, 9.72529352e-01, 0.00000000e+00, 2.52260971e+00, 2.52614474e+00, 8.40573087e-02, -2.10074615e-03
-8.88297439e-01, 9.60572243e-01, 0.00000000e+00, 2.52211070e+00, 2.53112936e+00, 1.34235129e-01, -4.26709652e-03
-8.98335755e-01, 9.72423136e-01, 0.00000000e+00, 2.52153921e+00, 2.52538395e+00, 8.76643509e-02, -2.10504839e-03
