"Points:0","Points:1","Points:2","Pressure","Velocity:0","Velocity:1"
-2.94659376e+00, 9.60242599e-02, 0.00000000e+00, 5.90490437e+00, 7.25652933e-01, -2.39619706e-03
-3.29727697e+00, 9.60242599e-02, 0.00000000e+00, 5.91294098e+00, 7.16810167e-01, -1.41103822e-03
-3.44756961e+00, 9.60242599e-02, 0.00000000e+00, 5.91595268e+00, 7.14293003e-01, -1.11459056e-03
-3.04678893e+00, 9.60242599e-02, 0.00000000e+00, 5.90737486e+00, 7.22629547e-01, -2.06568930e-03
-2.99669147e+00, 9.60242599e-02, 0.00000000e+00, 5.90615988e+00, 7.24086404e-01, -2.22535850e-03
-3.24717927e+00, 9.60242599e-02, 0.00000000e+00, 5.91188765e+00, 7.17797041e-01, -1.52481871e-03
-3.49766731e+00, 9.60242599e-02, 0.00000000e+00, 5.91691303e+00, 7.13585973e-01, -1.02929655e-03
-3.09688663e+00, 9.60242599e-02, 0.00000000e+00, 5.90855265e+00, 7.21278727e-01, -1.91637245e-03
-2.84639859e+00, 9.60242599e-02, 0.00000000e+00, 5.90226078e+00, 7.29153991e-01, -2.77747074e-03
-2.89649630e+00, 9.60242599e-02, 0.00000000e+00, 5.90360594e+00, 7.27340519e-01, -2.57964805e-03
-3.69805765e+00, 9.60242599e-02, 0.00000000e+00, 5.92057467e+00, 7.11289465e-01, -7.44194142e-04
-3.64795995e+00, 9.60242599e-02, 0.00000000e+00, 5.91968346e+00, 7.11789489e-01, -8.07628152e-04
-3.39747214e+00, 9.60242599e-02, 0.00000000e+00, 5.91497183e+00, 7.15063035e-01, -1.20632153e-03
-3.34737444e+00, 9.60242599e-02, 0.00000000e+00, 5.91396856e+00, 7.15899646e-01, -1.30496989e-03
-2.79630113e+00, 9.60242599e-02, 0.00000000e+00, 5.90086555e+00, 7.31102109e-01, -2.99219741e-03
-3.19708180e+00, 9.60242599e-02, 0.00000000e+00, 5.91080666e+00, 7.18868077e-01, -1.64666330e-03
-3.59786248e+00, 9.60242599e-02, 0.00000000e+00, 5.91877699e+00, 7.12337255e-01, -8.76134145e-04
-3.14698410e+00, 9.60242599e-02, 0.00000000e+00, 5.90969563e+00, 7.20025420e-01, -1.77690154e-03
-3.54776478e+00, 9.60242599e-02, 0.00000000e+00, 5.91785383e+00, 7.12934375e-01, -9.49916779e-04
-2.64600825e+00, 9.60242599e-02, 0.00000000e+00, 5.89632797e+00, 7.37875521e-01, -3.76847270e-03
-2.74620342e+00, 9.60242599e-02, 0.00000000e+00, 5.89941597e+00, 7.33193636e-01, -3.22714681e-03
-2.59591079e+00, 9.60242599e-02, 0.00000000e+00, 5.89467669e+00, 7.40510046e-01, -4.07535024e-03
-1.89010203e+00, 1.73561886e-01, 0.00000000e+00, 5.86132956e+00, 1.23414230e+00, -2.25977302e-02
-1.90531659e+00, 1.47802562e-01, 0.00000000e+00, 5.86148357e+00, 1.09914839e+00, -1.83386374e-02
-1.91921926e+00, 1.73772722e-01, 0.00000000e+00, 5.86350870e+00, 1.23113084e+00, -2.15433501e-02
-1.87584150e+00, 1.47749588e-01, 0.00000000e+00, 5.85923672e+00, 1.10325778e+00, -1.92953832e-02
-1.62201118e+00, 1.73964366e-01, 0.00000000e+00, 5.83679056e+00, 1.28231680e+00, -3.45320553e-02
-1.63699043e+00, 1.47984684e-01, 0.00000000e+00, 5.83707428e+00, 1.14761579e+00, -2.83507463e-02
-1.65194881e+00, 1.73965529e-01, 0.00000000e+00, 5.84003353e+00, 1.27626729e+00, -3.29795778e-02
-1.84617364e+00, 1.47785962e-01, 0.00000000e+00, 5.85688019e+00, 1.10805702e+00, -2.02958956e-02
-1.86073947e+00, 1.73566043e-01, 0.00000000e+00, 5.85907507e+00, 1.23841751e+00, -2.37268619e-02
-1.83113527e+00, 1.73671663e-01, 0.00000000e+00, 5.85669136e+00, 1.24342084e+00, -2.49095671e-02
-1.80142891e+00, 1.73795640e-01, 0.00000000e+00, 5.85420513e+00, 1.24871719e+00, -2.61320919e-02
-1.81642103e+00, 1.47855744e-01, 0.00000000e+00, 5.85440969e+00, 1.11324513e+00, -2.13288106e-02
-1.66692615e+00, 1.47984341e-01, 0.00000000e+00, 5.84030247e+00, 1.14138210e+00, -2.70563997e-02
-1.68188405e+00, 1.73963159e-01, 0.00000000e+00, 5.84312820e+00, 1.27045000e+00, -3.14950719e-02
-1.47234297e+00, 1.73951462e-01, 0.00000000e+00, 5.81799507e+00, 1.31665945e+00, -4.34883796e-02
-1.48731899e+00, 1.47975773e-01, 0.00000000e+00, 5.81836414e+00, 1.18306160e+00, -3.58216912e-02
-1.50226974e+00, 1.73953667e-01, 0.00000000e+00, 5.82213783e+00, 1.30919874e+00, -4.15207222e-02
-1.93461490e+00, 1.48052111e-01, 0.00000000e+00, 5.86369991e+00, 1.09625399e+00, -1.74284838e-02
-1.94780970e+00, 1.74237102e-01, 0.00000000e+00, 5.86573029e+00, 1.22954023e+00, -2.05607116e-02
-1.69685948e+00, 1.47981420e-01, 0.00000000e+00, 5.84338331e+00, 1.13539577e+00, -2.58183666e-02
-1.71181428e+00, 1.73954412e-01, 0.00000000e+00, 5.84608507e+00, 1.26484084e+00, -3.00735272e-02
-1.51724923e+00, 1.47977531e-01, 0.00000000e+00, 5.82248735e+00, 1.17535198e+00, -3.41791511e-02
-1.53219926e+00, 1.73956186e-01, 0.00000000e+00, 5.82607603e+00, 1.30204785e+00, -3.96467596e-02
-1.96364343e+00, 1.48824885e-01, 0.00000000e+00, 5.86589861e+00, 1.09632933e+00, -1.65708959e-02
-1.97548878e+00, 1.75154179e-01, 0.00000000e+00, 5.86783600e+00, 1.23044574e+00, -1.96421817e-02
-1.78659034e+00, 1.47917345e-01, 0.00000000e+00, 5.85183096e+00, 1.11860275e+00, -2.23927684e-02
-1.60705340e+00, 1.47983655e-01, 0.00000000e+00, 5.83368969e+00, 1.15411484e+00, -2.97058001e-02
-1.59207213e+00, 1.73961595e-01, 0.00000000e+00, 5.83339071e+00, 1.28861868e+00, -3.61574255e-02
-1.57711673e+00, 1.47981882e-01, 0.00000000e+00, 5.83013773e+00, 1.16089427e+00, -3.11259069e-02
-1.56213343e+00, 1.73958734e-01, 0.00000000e+00, 5.82982254e+00, 1.29519141e+00, -3.78607139e-02
-1.72678649e+00, 1.47972777e-01, 0.00000000e+00, 5.84632635e+00, 1.12962937e+00, -2.46318653e-02
-1.74172711e+00, 1.73930466e-01, 0.00000000e+00, 5.84891176e+00, 1.25938797e+00, -2.87091993e-02
-1.54718173e+00, 1.47979721e-01, 0.00000000e+00, 5.82640791e+00, 1.16796827e+00, -3.26155052e-02
-1.75670075e+00, 1.47954032e-01, 0.00000000e+00, 5.84913921e+00, 1.12404895e+00, -2.34918520e-02
-1.77161586e+00, 1.73884436e-01, 0.00000000e+00, 5.85161591e+00, 1.25404871e+00, -2.73970962e-02
-1.99287069e+00, 1.51519045e-01, 0.00000000e+00, 5.86783123e+00, 1.10691082e+00, -1.59245767e-02
-1.92075706e+00, 1.21967353e-01, 0.00000000e+00, 5.86192274e+00, 9.53230083e-01, -1.41194295e-02
-1.68190336e+00, 1.22003891e-01, 0.00000000e+00, 5.84094667e+00, 9.94741440e-01, -2.11608745e-02
-1.65196848e+00, 1.22004464e-01, 0.00000000e+00, 5.83774996e+00, 1.00104856e+00, -2.21917219e-02
-1.83145332e+00, 1.21928759e-01, 0.00000000e+00, 5.85491133e+00, 9.66719210e-01, -1.65769458e-02
-2.17109466e+00, 1.37915909e-01, 0.00000000e+00, 5.87691402e+00, 1.01363111e+00, -1.10556735e-02
-2.19506025e+00, 1.80971369e-01, 0.00000000e+00, 5.87889242e+00, 1.23659003e+00, -1.48989148e-02
-2.14598203e+00, 1.79131165e-01, 0.00000000e+00, 5.87622738e+00, 1.23210442e+00, -1.56535320e-02
-2.08023953e+00, 1.33852124e-01, 0.00000000e+00, 5.87174368e+00, 1.00090146e+00, -1.18439887e-02
-2.09897351e+00, 1.75921723e-01, 0.00000000e+00, 5.87363768e+00, 1.22108376e+00, -1.62782259e-02
-2.05799055e+00, 1.68061361e-01, 0.00000000e+00, 5.87109947e+00, 1.18568814e+00, -1.62197575e-02
-1.86129045e+00, 1.21902563e-01, 0.00000000e+00, 5.85735226e+00, 9.61775064e-01, -1.57376043e-02
-1.50229597e+00, 1.22000113e-01, 0.00000000e+00, 5.81922674e+00, 1.03708494e+00, -2.81502977e-02
-1.89105070e+00, 1.21895537e-01, 0.00000000e+00, 5.85968018e+00, 9.57173288e-01, -1.49178691e-02
-1.56216264e+00, 1.22002542e-01, 0.00000000e+00, 5.82718897e+00, 1.02171469e+00, -2.55906284e-02
-1.53222871e+00, 1.22001268e-01, 0.00000000e+00, 5.82330799e+00, 1.02923036e+00, -2.68384367e-02
-2.57085896e+00, 1.39461040e-01, 0.00000000e+00, 5.89409447e+00, 9.91805017e-01, -6.58400450e-03
-2.54581118e+00, 1.82854101e-01, 0.00000000e+00, 5.89382076e+00, 1.22128701e+00, -9.24162753e-03
-2.32029939e+00, 1.39320597e-01, 0.00000000e+00, 5.88429117e+00, 1.00778842e+00, -9.42420401e-03
-2.34518957e+00, 1.82750344e-01, 0.00000000e+00, 5.88608122e+00, 1.23319387e+00, -1.23868994e-02
-2.29500222e+00, 1.82499588e-01, 0.00000000e+00, 5.88383675e+00, 1.23570907e+00, -1.32374521e-02
-1.95039332e+00, 1.22255661e-01, 0.00000000e+00, 5.86411428e+00, 9.50710654e-01, -1.33372657e-02
-1.98011672e+00, 1.23224080e-01, 0.00000000e+00, 5.86618662e+00, 9.52302337e-01, -1.26124043e-02
-2.01022792e+00, 1.25632033e-01, 0.00000000e+00, 5.86799335e+00, 9.62374628e-01, -1.21147428e-02
-2.02336669e+00, 1.57874554e-01, 0.00000000e+00, 5.86938238e+00, 1.13690221e+00, -1.58061087e-02
-1.47236407e+00, 1.21999420e-01, 0.00000000e+00, 5.81493044e+00, 1.04529583e+00, -2.95304917e-02
-2.12362432e+00, 1.36560470e-01, 0.00000000e+00, 5.87425137e+00, 1.01117027e+00, -1.15266554e-02
-1.62203300e+00, 1.22004315e-01, 0.00000000e+00, 5.83439875e+00, 1.00763786e+00, -2.32711136e-02
-2.37040758e+00, 1.39421850e-01, 0.00000000e+00, 5.88647175e+00, 1.00446868e+00, -8.83039273e-03
-2.52075696e+00, 1.39464915e-01, 0.00000000e+00, 5.89233541e+00, 9.94687200e-01, -7.11292960e-03
-2.22039676e+00, 1.38667479e-01, 0.00000000e+00, 5.87951374e+00, 1.01289916e+00, -1.05509488e-02
-2.24490619e+00, 1.81966677e-01, 0.00000000e+00, 5.88143730e+00, 1.23713064e+00, -1.40832355e-02
-2.27025080e+00, 1.39097810e-01, 0.00000000e+00, 5.88197565e+00, 1.01074958e+00, -1.00045744e-02
-1.71183586e+00, 1.22001477e-01, 0.00000000e+00, 5.84399700e+00, 9.88698959e-01, -2.01745797e-02
-1.80158699e+00, 1.21961862e-01, 0.00000000e+00, 5.85236025e+00, 9.71934617e-01, -1.74357928e-02
-2.39539075e+00, 1.82854876e-01, 0.00000000e+00, 5.88818407e+00, 1.23023903e+00, -1.15541257e-02
-2.42053175e+00, 1.39460430e-01, 0.00000000e+00, 5.88853168e+00, 1.00108707e+00, -8.24142434e-03
-2.44555688e+00, 1.82875171e-01, 0.00000000e+00, 5.89016676e+00, 1.22712529e+00, -1.07508143e-02
-2.47064781e+00, 1.39466330e-01, 0.00000000e+00, 5.89048290e+00, 9.97785509e-01, -7.66705070e-03
-2.49569607e+00, 1.82869613e-01, 0.00000000e+00, 5.89204407e+00, 1.22411895e+00, -9.97959450e-03
-1.74176538e+00, 1.21996202e-01, 0.00000000e+00, 5.84691048e+00, 9.82904494e-01, -1.92285273e-02
-2.04274917e+00, 1.29646197e-01, 0.00000000e+00, 5.86967802e+00, 9.81454432e-01, -1.19304731e-02
-1.59209752e+00, 1.22003630e-01, 0.00000000e+00, 5.83088160e+00, 1.01452208e+00, -2.44028196e-02
-1.77168322e+00, 1.21983439e-01, 0.00000000e+00, 5.84969521e+00, 9.77322400e-01, -1.83175057e-02
-1.93635511e+00, 9.60242599e-02, 0.00000000e+00, 5.86258698e+00, 7.94552147e-01, -1.01364469e-02
-1.63701141e+00, 9.60242599e-02, 0.00000000e+00, 5.83546114e+00, 8.47626805e-01, -1.69683434e-02
-1.87648642e+00, 9.60242599e-02, 0.00000000e+00, 5.85807180e+00, 8.03028464e-01, -1.13935219e-02
-1.48733962e+00, 9.60242599e-02, 0.00000000e+00, 5.81628513e+00, 8.85320187e-01, -2.16282438e-02
-1.54720831e+00, 9.60242599e-02, 0.00000000e+00, 5.82453537e+00, 8.69206309e-01, -1.96191594e-02
-1.81661773e+00, 9.60242599e-02, 0.00000000e+00, 5.85315800e+00, 8.12561572e-01, -1.26586277e-02
-1.99622393e+00, 9.60242599e-02, 0.00000000e+00, 5.86671019e+00, 7.87240446e-01, -8.83901864e-03
-1.51727402e+00, 9.60242599e-02, 0.00000000e+00, 5.82051563e+00, 8.77080441e-01, -2.05973648e-02
-1.96628952e+00, 9.60242599e-02, 0.00000000e+00, 5.86471987e+00, 7.90725291e-01, -9.47901141e-03
-1.84655201e+00, 9.60242599e-02, 0.00000000e+00, 5.85566998e+00, 8.07663143e-01, -1.20215518e-02
-1.66694582e+00, 9.60242599e-02, 0.00000000e+00, 5.83876371e+00, 8.41069520e-01, -1.61691159e-02
-1.90642083e+00, 9.60242599e-02, 0.00000000e+00, 5.86037064e+00, 7.98659325e-01, -1.07695591e-02
-2.34542274e+00, 9.60242599e-02, 0.00000000e+00, 5.88510227e+00, 7.57131219e-01, -5.86398132e-03
-2.39552045e+00, 9.60242599e-02, 0.00000000e+00, 5.88721323e+00, 7.53357947e-01, -5.48108201e-03
-1.57714272e+00, 9.60242599e-02, 0.00000000e+00, 5.82835817e+00, 8.61682177e-01, -1.86903384e-02
-1.60707712e+00, 9.60242599e-02, 0.00000000e+00, 5.83199596e+00, 8.54493499e-01, -1.78077500e-02
-1.75674891e+00, 9.60242599e-02, 0.00000000e+00, 5.84779024e+00, 8.23144615e-01, -1.39813432e-02
-1.78668332e+00, 9.60242599e-02, 0.00000000e+00, 5.85053349e+00, 8.17721128e-01, -1.33097647e-02
-1.69688022e+00, 9.60242599e-02, 0.00000000e+00, 5.84191370e+00, 8.34810138e-01, -1.54070510e-02
-1.72681451e+00, 9.60242599e-02, 0.00000000e+00, 5.84491968e+00, 8.28838229e-01, -1.46789746e-02
-2.44561791e+00, 9.60242599e-02, 0.00000000e+00, 5.88921976e+00, 7.49795139e-01, -5.10813110e-03
-2.29532528e+00, 9.60242599e-02, 0.00000000e+00, 5.88287735e+00, 7.61071146e-01, -6.25109300e-03
-2.54581308e+00, 9.60242599e-02, 0.00000000e+00, 5.89294529e+00, 7.43369579e-01, -4.40307800e-03
-2.49571562e+00, 9.60242599e-02, 0.00000000e+00, 5.89112806e+00, 7.46462941e-01, -4.74818237e-03
-2.24522758e+00, 9.60242599e-02, 0.00000000e+00, 5.88052464e+00, 7.65099704e-01, -6.63173944e-03
-2.19513011e+00, 9.60242599e-02, 0.00000000e+00, 5.87801886e+00, 7.69124150e-01, -7.00459722e-03
-2.14599252e+00, 9.60242599e-02, 0.00000000e+00, 5.87535477e+00, 7.72970498e-01, -7.34593812e-03
-2.02615881e+00, 9.60242599e-02, 0.00000000e+00, 5.86851072e+00, 7.84128487e-01, -8.33296217e-03
-2.09944773e+00, 9.60242599e-02, 0.00000000e+00, 5.87269020e+00, 7.77136862e-01, -7.65977800e-03
-2.05947185e+00, 9.60242599e-02, 0.00000000e+00, 5.87039948e+00, 7.80906081e-01, -7.96028227e-03
-1.65193105e+00, 2.25930765e-01, 0.00000000e+00, 5.84387541e+00, 1.50852644e+00, -4.26126495e-02
-1.66690814e+00, 1.99946493e-01, 0.00000000e+00, 5.84327698e+00, 1.39476228e+00, -3.71133909e-02
-1.68186951e+00, 2.25925893e-01, 0.00000000e+00, 5.84680319e+00, 1.50346863e+00, -4.07338962e-02
-1.87503469e+00, 1.99216262e-01, 0.00000000e+00, 5.86148548e+00, 1.35859537e+00, -2.67750993e-02
-1.88899481e+00, 2.24687964e-01, 0.00000000e+00, 5.86408091e+00, 1.46856892e+00, -2.94265747e-02
-1.86001730e+00, 2.24818334e-01, 0.00000000e+00, 5.86195135e+00, 1.47276533e+00, -3.08602601e-02
-1.90411544e+00, 1.99354336e-01, 0.00000000e+00, 5.86361980e+00, 1.35539031e+00, -2.55477726e-02
-1.91793144e+00, 2.25171208e-01, 0.00000000e+00, 5.86606598e+00, 1.46713686e+00, -2.81479955e-02
-1.63697052e+00, 1.99947044e-01, 0.00000000e+00, 5.84018707e+00, 1.40032375e+00, -3.88401225e-02
-1.84571803e+00, 1.99360043e-01, 0.00000000e+00, 5.85920620e+00, 1.36331594e+00, -2.80935653e-02
-1.69684076e+00, 1.99938744e-01, 0.00000000e+00, 5.84622955e+00, 1.38939643e+00, -3.54603156e-02
-1.71179783e+00, 2.25907907e-01, 0.00000000e+00, 5.84960556e+00, 1.49856162e+00, -3.89330685e-02
-1.96083188e+00, 2.00389385e-01, 0.00000000e+00, 5.86798716e+00, 1.35295701e+00, -2.34100018e-02
-1.94700634e+00, 2.26136684e-01, 0.00000000e+00, 5.86828661e+00, 1.46773994e+00, -2.70064361e-02
-1.93290353e+00, 1.99849322e-01, 0.00000000e+00, 5.86575365e+00, 1.35398948e+00, -2.44421735e-02
-1.97804308e+00, 2.26388723e-01, 0.00000000e+00, 5.87081909e+00, 1.46524203e+00, -2.57313736e-02
-1.62199175e+00, 2.25929379e-01, 0.00000000e+00, 5.84081125e+00, 1.51377177e+00, -4.45756167e-02
-1.83079278e+00, 2.25205347e-01, 0.00000000e+00, 5.85965347e+00, 1.47826266e+00, -3.23706232e-02
-1.47231328e+00, 2.25905299e-01, 0.00000000e+00, 5.82309818e+00, 1.54345965e+00, -5.58649749e-02
-1.48729074e+00, 1.99929774e-01, 0.00000000e+00, 5.82232094e+00, 1.43180275e+00, -4.87720892e-02
-1.50223303e+00, 2.25910619e-01, 0.00000000e+00, 5.82699490e+00, 1.53702188e+00, -5.33904731e-02
-1.54714596e+00, 1.99934751e-01, 0.00000000e+00, 5.82999229e+00, 1.41841114e+00, -4.45174947e-02
-1.56209219e+00, 2.25917920e-01, 0.00000000e+00, 5.83423281e+00, 1.52490795e+00, -4.87791933e-02
-1.53215659e+00, 2.25916043e-01, 0.00000000e+00, 5.83070183e+00, 1.53084695e+00, -5.10312170e-02
-1.51721585e+00, 1.99933425e-01, 0.00000000e+00, 5.82625246e+00, 1.42497241e+00, -4.65941504e-02
-1.98471642e+00, 1.98881745e-01, 0.00000000e+00, 5.86954784e+00, 1.34310162e+00, -2.22598054e-02
-1.57708657e+00, 1.99936286e-01, 0.00000000e+00, 5.83355427e+00, 1.41211677e+00, -4.25361916e-02
-1.59204638e+00, 2.25922421e-01, 0.00000000e+00, 5.83760023e+00, 1.51921809e+00, -4.66287248e-02
-1.60703111e+00, 1.99942008e-01, 0.00000000e+00, 5.83694935e+00, 1.40609765e+00, -4.06456627e-02
-1.72676051e+00, 1.99914128e-01, 0.00000000e+00, 5.84905386e+00, 1.38417423e+00, -3.38743441e-02
-1.81616378e+00, 1.99577197e-01, 0.00000000e+00, 5.85681200e+00, 1.36858690e+00, -2.94643305e-02
-1.74170732e+00, 2.25857183e-01, 0.00000000e+00, 5.85228825e+00, 1.49371779e+00, -3.72021273e-02
-1.75665724e+00, 1.99859932e-01, 0.00000000e+00, 5.85175514e+00, 1.37903130e+00, -3.23490947e-02
-1.77156043e+00, 2.25744471e-01, 0.00000000e+00, 5.85484743e+00, 1.48881292e+00, -3.55347171e-02
-1.78648055e+00, 1.99756905e-01, 0.00000000e+00, 5.85433626e+00, 1.37387896e+00, -3.08807753e-02
-1.80129707e+00, 2.25543544e-01, 0.00000000e+00, 5.85729170e+00, 1.48373258e+00, -3.39271352e-02
-2.00588465e+00, 2.10329905e-01, 0.00000000e+00, 5.87095165e+00, 1.39275026e+00, -2.27301680e-02
-2.00307059e+00, 1.80608094e-01, 0.00000000e+00, 5.86940718e+00, 1.25403273e+00, -1.92895718e-02
-2.03259063e+00, 1.93152949e-01, 0.00000000e+00, 5.87076616e+00, 1.31127810e+00, -1.98083594e-02
-2.03133225e+00, 2.27975830e-01, 0.00000000e+00, 5.87231016e+00, 1.46670854e+00, -2.36419477e-02
-2.67103958e+00, 2.26321459e-01, 0.00000000e+00, 5.89859819e+00, 1.41877460e+00, -9.36596096e-03
-2.62097406e+00, 2.26204112e-01, 0.00000000e+00, 5.89712906e+00, 1.42023885e+00, -1.01259928e-02
-2.06954694e+00, 2.14398310e-01, 0.00000000e+00, 5.87313080e+00, 1.40479732e+00, -2.09833905e-02
-2.57089090e+00, 2.26138934e-01, 0.00000000e+00, 5.89556122e+00, 1.42211032e+00, -1.09608481e-02
-2.52077961e+00, 2.26156339e-01, 0.00000000e+00, 5.89388227e+00, 1.42454052e+00, -1.18570495e-02
-2.11905265e+00, 2.19574913e-01, 0.00000000e+00, 5.87603998e+00, 1.42341745e+00, -2.01725140e-02
-2.21898961e+00, 2.24701568e-01, 0.00000000e+00, 5.88132286e+00, 1.43718362e+00, -1.81310289e-02
-2.26936960e+00, 2.25603744e-01, 0.00000000e+00, 5.88378859e+00, 1.43725562e+00, -1.70219541e-02
-2.47063351e+00, 2.26204008e-01, 0.00000000e+00, 5.89209509e+00, 1.42730796e+00, -1.27995610e-02
-2.31978083e+00, 2.26022869e-01, 0.00000000e+00, 5.88608789e+00, 1.43554044e+00, -1.59025043e-02
-2.37014914e+00, 2.26191193e-01, 0.00000000e+00, 5.88821602e+00, 1.43302071e+00, -1.48173366e-02
-2.16868377e+00, 2.22979158e-01, 0.00000000e+00, 5.87872601e+00, 1.43379331e+00, -1.92177221e-02
-2.42043471e+00, 2.26235628e-01, 0.00000000e+00, 5.89020777e+00, 1.43021655e+00, -1.37842130e-02
-3.02155304e+00, 2.26801485e-01, 0.00000000e+00, 5.90762329e+00, 1.41039801e+00, -5.55954780e-03
-3.07165456e+00, 2.26783276e-01, 0.00000000e+00, 5.90876389e+00, 1.40921903e+00, -5.14535746e-03
-2.97146773e+00, 2.26791799e-01, 0.00000000e+00, 5.90644455e+00, 1.41154289e+00, -6.00057933e-03
-3.17183256e+00, 2.26755872e-01, 0.00000000e+00, 5.91095352e+00, 1.40715325e+00, -4.39470029e-03
-3.12175107e+00, 2.26764694e-01, 0.00000000e+00, 5.90987301e+00, 1.40812504e+00, -4.75777499e-03
-3.47242308e+00, 2.26649702e-01, 0.00000000e+00, 5.91689444e+00, 1.40249550e+00, -2.66535487e-03
-3.42231774e+00, 2.26662666e-01, 0.00000000e+00, 5.91595745e+00, 1.40310407e+00, -2.90618604e-03
-3.67284393e+00, 2.26596117e-01, 0.00000000e+00, 5.92047453e+00, 1.40051889e+00, -1.85540994e-03
-2.72108841e+00, 2.26479605e-01, 0.00000000e+00, 5.89999723e+00, 1.41763747e+00, -8.68418440e-03
-3.37222981e+00, 2.26665482e-01, 0.00000000e+00, 5.91500139e+00, 1.40372169e+00, -3.16422572e-03
-2.77113962e+00, 2.26615027e-01, 0.00000000e+00, 5.90135431e+00, 1.41652608e+00, -8.06814618e-03
-2.92137814e+00, 2.26775318e-01, 0.00000000e+00, 5.90522909e+00, 1.41275489e+00, -6.47021644e-03
-2.87128663e+00, 2.26753622e-01, 0.00000000e+00, 5.90397501e+00, 1.41404665e+00, -6.96998369e-03
-3.57264066e+00, 2.26622701e-01, 0.00000000e+00, 5.91871643e+00, 1.40141869e+00, -2.23169196e-03
-3.52253127e+00, 2.26636454e-01, 0.00000000e+00, 5.91781330e+00, 1.40193510e+00, -2.44098296e-03
-3.22193718e+00, 2.26721391e-01, 0.00000000e+00, 5.91200352e+00, 1.40614271e+00, -4.05428279e-03
-3.27203703e+00, 2.26696551e-01, 0.00000000e+00, 5.91302633e+00, 1.40524399e+00, -3.73679912e-03
-3.32213831e+00, 2.26675689e-01, 0.00000000e+00, 5.91402578e+00, 1.40442967e+00, -3.44062503e-03
-2.82120776e+00, 2.26701856e-01, 0.00000000e+00, 5.90268087e+00, 1.41530967e+00, -7.50074768e-03
-3.62275290e+00, 2.26605043e-01, 0.00000000e+00, 5.91960287e+00, 1.40092921e+00, -2.03668163e-03
-3.09648371e+00, 2.70593405e-01, 0.00000000e+00, 5.90986681e+00, 1.58664989e+00, -5.76921646e-03
-3.14655948e+00, 2.70573229e-01, 0.00000000e+00, 5.91092825e+00, 1.58574724e+00, -5.32871205e-03
-2.99629402e+00, 2.70639479e-01, 0.00000000e+00, 5.90766048e+00, 1.58869696e+00, -6.74229767e-03
-2.94622111e+00, 2.70614684e-01, 0.00000000e+00, 5.90650415e+00, 1.58966100e+00, -7.27679720e-03
-3.19667125e+00, 2.70512760e-01, 0.00000000e+00, 5.91195869e+00, 1.58475709e+00, -4.91601415e-03
-2.69601989e+00, 2.69812018e-01, 0.00000000e+00, 5.90026093e+00, 1.59328067e+00, -1.04917921e-02
-2.64602447e+00, 2.69486994e-01, 0.00000000e+00, 5.89894724e+00, 1.59366918e+00, -1.13174049e-02
-2.59599257e+00, 2.69276053e-01, 0.00000000e+00, 5.89754152e+00, 1.59462976e+00, -1.22485850e-02
-2.74600530e+00, 2.70145386e-01, 0.00000000e+00, 5.90154028e+00, 1.59302485e+00, -9.75680165e-03
-3.39704943e+00, 2.70375371e-01, 0.00000000e+00, 5.91584253e+00, 1.58176291e+00, -3.52306780e-03
-3.44713926e+00, 2.70357162e-01, 0.00000000e+00, 5.91676331e+00, 1.58119869e+00, -3.23092006e-03
-3.04640126e+00, 2.70611465e-01, 0.00000000e+00, 5.90878057e+00, 1.58761775e+00, -6.23969547e-03
-2.79601741e+00, 2.70384908e-01, 0.00000000e+00, 5.90281677e+00, 1.59250641e+00, -9.08203237e-03
-2.84605289e+00, 2.70535409e-01, 0.00000000e+00, 5.90408039e+00, 1.59174275e+00, -8.44743755e-03
-3.34696794e+00, 2.70389229e-01, 0.00000000e+00, 5.91490221e+00, 1.58235562e+00, -3.83589417e-03
-3.29685974e+00, 2.70431131e-01, 0.00000000e+00, 5.91394281e+00, 1.58310354e+00, -4.17171465e-03
-3.79783463e+00, 2.70181149e-01, 0.00000000e+00, 5.92280245e+00, 1.57812846e+00, -1.67046045e-03
-3.74773288e+00, 2.70212829e-01, 0.00000000e+00, 5.92197657e+00, 1.57849431e+00, -1.84906041e-03
-3.69766307e+00, 2.70230144e-01, 0.00000000e+00, 5.92113972e+00, 1.57883620e+00, -2.04084208e-03
-3.49725366e+00, 2.70326734e-01, 0.00000000e+00, 5.91766739e+00, 1.58063066e+00, -2.95816781e-03
-2.89614177e+00, 2.70580620e-01, 0.00000000e+00, 5.90531158e+00, 1.59067798e+00, -7.84498453e-03
-3.64759159e+00, 2.70241559e-01, 0.00000000e+00, 5.92029142e+00, 1.57918561e+00, -2.24626064e-03
-3.54736400e+00, 2.70302981e-01, 0.00000000e+00, 5.91855812e+00, 1.58012998e+00, -2.70387018e-03
